SaleID,price
200315,935
200316,35452
200317,2931
200318,491
200319,9064
200320,3823
200321,30237
200322,11242
200323,1491
200324,22167
200325,5722
200326,2226
200327,16286
200328,845
200329,7802
200330,1907
200331,1509
200332,12755
200333,1195
200334,420
200335,1433
200336,1645
200337,963
200338,1817
200339,13035
200340,25459
200341,3291
200342,5973
200343,1719
200344,4776
200345,6298
200346,1127
200347,9827
200348,10242
200349,756
200350,13093
200351,2574
200352,706
200353,1281
200354,3497
200355,661
200356,3081
200357,1353
200358,2734
200359,7612
200360,15207
200361,1815
200362,2345
200363,1687
200364,4779
200365,10330
200366,932
200367,5971
200368,7196
200369,6043
200370,989
200371,10875
200372,1430
200373,1177
200374,911
200375,1151
200376,2415
200377,1998
200378,1164
200379,1680
200380,711
200381,3255
200382,21044
200383,1579
200384,2202
200385,928
200386,1188
200387,4955
200388,7827
200389,5277
200390,350
200391,3559
200392,1414
200393,2703
200394,4416
200395,72
200396,3204
200397,1040
200398,2078
200399,746
200400,1971
200401,3848
200402,1497
200403,3205
200404,656
200405,622
200406,2049
200407,1345
200408,6759
200409,10381
200410,4309
200411,1423
200412,23271
200413,11212
200414,4244
200415,8632
200416,7485
200417,1505
200418,1034
200419,13541
200420,17495
200421,1541
200422,1373
200423,1123
200424,58622
200425,10614
200426,4228
200427,20232
200428,1678
200429,5180
200430,2888
200431,2554
200432,4296
200433,14727
200434,694
200435,5122
200436,10602
200437,826
200438,201
200439,1151
200440,1097
200441,793
200442,1461
200443,6712
200444,1361
200445,3033
200446,4467
200447,6405
200448,14438
200449,1093
200450,3402
200451,1169
200452,3779
200453,3085
200454,1625
200455,5836
200456,1300
200457,1247
200458,716
200459,4932
200460,3107
200461,3866
200462,7881
200463,8480
200464,1192
200465,7184
200466,2218
200467,3546
200468,2215
200469,172
200470,10594
200471,449
200472,6291
200473,45994
200474,1753
200475,4176
200476,12993
200477,4988
200478,5249
200479,1217
200480,6443
200481,1863
200482,1429
200483,2845
200484,2365
200485,5516
200486,4887
200487,9158
200488,934
200489,5379
200490,9120
200491,8904
200492,17649
200493,66
200494,3074
200495,6698
200496,453
200497,480
200498,17465
200499,746
200500,7012
200501,4245
200502,1857
200503,458
200504,2653
200505,6326
200506,134
200507,3814
200508,2230
200509,1551
200510,8428
200511,10071
200512,24304
200513,13179
200514,11419
200515,699
200516,22212
200517,9386
200518,2399
200519,11173
200520,2093
200521,24473
200522,148
200523,3689
200524,8175
200525,470
200526,382
200527,5373
200528,3317
200529,612
200530,6673
200531,15883
200532,1572
200533,21532
200534,1258
200535,197
200536,1014
200537,952
200538,4333
200539,7119
200540,2967
200541,2417
200542,2612
200543,4483
200544,555
200545,3373
200546,6372
200547,3978
200548,3323
200549,12072
200550,3326
200551,440
200552,9616
200553,280
200554,12452
200555,2745
200556,3720
200557,11241
200558,6159
200559,1374
200560,2494
200561,4220
200562,19822
200563,6092
200564,9684
200565,22355
200566,8790
200567,2005
200568,9882
200569,141
200570,1907
200571,3563
200572,9923
200573,17330
200574,902
200575,1276
200576,964
200577,832
200578,20390
200579,179
200580,5484
200581,1578
200582,5756
200583,874
200584,17394
200585,8587
200586,4998
200587,1434
200588,4017
200589,2413
200590,269
200591,8048
200592,4015
200593,9897
200594,8653
200595,501
200596,4142
200597,14867
200598,11501
200599,3723
200600,7341
200601,10232
200602,9678
200603,14775
200604,10415
200605,1340
200606,3965
200607,7030
200608,8126
200609,843
200610,8068
200611,7045
200612,8720
200613,965
200614,531
200615,1067
200616,2505
200617,1968
200618,3006
200619,263
200620,1939
200621,12171
200622,4432
200623,19269
200624,1133
200625,761
200626,2363
200627,8812
200628,6444
200629,8010
200630,2441
200631,12401
200632,1488
200633,3928
200634,3016
200635,5289
200636,10375
200637,15854
200638,1518
200639,1839
200640,1244
200641,3342
200642,904
200643,6181
200644,20843
200645,2709
200646,6578
200647,9869
200648,95
200649,5498
200650,5681
200651,4880
200652,466
200653,7390
200654,2728
200655,16116
200656,1500
200657,4616
200658,7536
200659,3152
200660,4457
200661,8331
200662,2143
200663,1686
200664,2019
200665,5908
200666,1625
200667,13048
200668,16889
200669,1497
200670,8500
200671,1187
200672,1187
200673,12541
200674,5086
200675,6430
200676,6938
200677,9330
200678,1943
200679,1941
200680,5494
200681,2775
200682,2955
200683,66
200684,358
200685,1075
200686,3478
200687,3142
200688,787
200689,11229
200690,1714
200691,1229
200692,3746
200693,7266
200694,215
200695,343
200696,3254
200697,3404
200698,24550
200699,521
200700,1717
200701,6651
200702,823
200703,7744
200704,672
200705,1139
200706,3625
200707,1363
200708,794
200709,3166
200710,602
200711,5650
200712,10195
200713,9465
200714,1709
200715,42373
200716,1383
200717,1456
200718,4275
200719,3322
200720,2564
200721,1770
200722,2855
200723,3647
200724,871
200725,2958
200726,298
200727,153
200728,4038
200729,4257
200730,1636
200731,5501
200732,947
200733,6946
200734,2132
200735,949
200736,13919
200737,8950
200738,1403
200739,443
200740,7348
200741,2469
200742,6872
200743,8467
200744,2085
200745,3664
200746,1132
200747,1274
200748,26321
200749,766
200750,10425
200751,7207
200752,2757
200753,5527
200754,2680
200755,3188
200756,4707
200757,3360
200758,2079
200759,1222
200760,17749
200761,4937
200762,2153
200763,2601
200764,716
200765,12607
200766,1204
200767,1018
200768,673
200769,16253
200770,308
200771,2846
200772,2324
200773,3752
200774,12799
200775,2362
200776,2739
200777,3679
200778,1719
200779,3747
200780,788
200781,5417
200782,675
200783,45216
200784,1223
200785,1490
200786,5722
200787,4039
200788,9434
200789,663
200790,2939
200791,4905
200792,2903
200793,6386
200794,22492
200795,4081
200796,170
200797,3758
200798,3956
200799,23179
200800,1662
200801,304
200802,184
200803,1960
200804,4048
200805,6080
200806,5581
200807,424
200808,3244
200809,933
200810,2632
200811,716
200812,4179
200813,19934
200814,1128
200815,1435
200816,10643
200817,1728
200818,5561
200819,4836
200820,800
200821,6288
200822,5997
200823,2913
200824,718
200825,13576
200826,2360
200827,2128
200828,11675
200829,14111
200830,7398
200831,3640
200832,3941
200833,1190
200834,1316
200835,1299
200836,1881
200837,3841
200838,1452
200839,6626
200840,4259
200841,7261
200842,3406
200843,3987
200844,7898
200845,555
200846,6054
200847,3545
200848,871
200849,17385
200850,830
200851,10792
200852,1424
200853,6138
200854,14246
200855,5044
200856,2705
200857,1014
200858,21782
200859,2009
200860,7803
200861,1660
200862,13243
200863,2673
200864,908
200865,25349
200866,4028
200867,3887
200868,2237
200869,677
200870,13988
200871,2338
200872,12342
200873,723
200874,1917
200875,3353
200876,6718
200877,3066
200878,8764
200879,597
200880,278
200881,416
200882,10317
200883,7641
200884,1338
200885,1528
200886,5856
200887,1023
200888,1168
200889,2664
200890,1183
200891,917
200892,7963
200893,1200
200894,924
200895,7112
200896,4367
200897,1808
200898,13556
200899,4503
200900,9745
200901,4080
200902,18694
200903,329
200904,1294
200905,1826
200906,10758
200907,1268
200908,628
200909,211
200910,1995
200911,869
200912,4323
200913,5823
200914,5013
200915,3399
200916,1507
200917,12251
200918,685
200919,3655
200920,1136
200921,4958
200922,620
200923,17648
200924,1257
200925,11346
200926,505
200927,306
200928,4737
200929,843
200930,14637
200931,2359
200932,953
200933,25573
200934,7636
200935,2142
200936,6625
200937,28652
200938,13281
200939,4248
200940,3130
200941,351
200942,776
200943,1708
200944,16909
200945,1605
200946,1286
200947,813
200948,7555
200949,18706
200950,4683
200951,7491
200952,13267
200953,1933
200954,1304
200955,18956
200956,4857
200957,2604
200958,1331
200959,960
200960,4518
200961,4549
200962,8700
200963,1127
200964,2641
200965,5865
200966,3002
200967,5404
200968,4020
200969,3300
200970,13072
200971,1135
200972,4146
200973,11125
200974,15114
200975,3325
200976,27221
200977,14857
200978,2290
200979,620
200980,11030
200981,1973
200982,6062
200983,706
200984,622
200985,31134
200986,13434
200987,960
200988,301
200989,1163
200990,562
200991,1189
200992,3211
200993,296
200994,2872
200995,1194
200996,4288
200997,170
200998,1480
200999,11035
201000,2963
201001,10346
201002,22662
201003,15097
201004,431
201005,331
201006,5702
201007,1445
201008,6722
201009,4418
201010,6292
201011,13332
201012,3499
201013,12044
201014,2278
201015,5888
201016,1583
201017,2959
201018,2619
201019,13929
201020,6437
201021,1697
201022,7882
201023,26629
201024,7773
201025,2370
201026,2743
201027,2935
201028,3474
201029,1673
201030,8127
201031,17199
201032,701
201033,9014
201034,235
201035,3891
201036,1241
201037,1765
201038,1344
201039,3354
201040,1365
201041,320
201042,3130
201043,889
201044,5220
201045,3896
201046,2028
201047,701
201048,5833
201049,676
201050,7270
201051,1239
201052,4225
201053,862
201054,2774
201055,3873
201056,2412
201057,2175
201058,8854
201059,10579
201060,684
201061,9599
201062,3026
201063,27414
201064,2387
201065,1571
201066,936
201067,17285
201068,12114
201069,3647
201070,27667
201071,536
201072,2307
201073,2082
201074,21147
201075,4052
201076,1805
201077,6048
201078,2060
201079,10450
201080,2666
201081,17485
201082,4876
201083,999
201084,968
201085,1413
201086,8346
201087,1328
201088,7679
201089,7637
201090,7811
201091,541
201092,7042
201093,1771
201094,4820
201095,1890
201096,3223
201097,347
201098,5184
201099,489
201100,1967
201101,8627
201102,2714
201103,4267
201104,3093
201105,5755
201106,669
201107,1059
201108,1908
201109,6455
201110,2694
201111,4468
201112,9994
201113,7143
201114,3778
201115,20242
201116,776
201117,942
201118,1314
201119,4313
201120,3044
201121,3328
201122,7137
201123,4917
201124,13232
201125,1814
201126,310
201127,11092
201128,4576
201129,13957
201130,3210
201131,3608
201132,5143
201133,2254
201134,6852
201135,2264
201136,5383
201137,633
201138,598
201139,5720
201140,11792
201141,571
201142,2018
201143,8890
201144,2284
201145,6278
201146,3537
201147,2525
201148,2168
201149,787
201150,3580
201151,10711
201152,1477
201153,2118
201154,6663
201155,4153
201156,1409
201157,976
201158,1403
201159,1548
201160,677
201161,2965
201162,761
201163,7950
201164,1677
201165,1540
201166,3174
201167,749
201168,815
201169,1821
201170,12549
201171,7341
201172,12232
201173,17385
201174,445
201175,1747
201176,1903
201177,1611
201178,2533
201179,1085
201180,2280
201181,14630
201182,662
201183,4096
201184,2016
201185,3423
201186,830
201187,12883
201188,3892
201189,24879
201190,2093
201191,10360
201192,3429
201193,1088
201194,442
201195,3604
201196,6704
201197,4450
201198,5064
201199,818
201200,5408
201201,165
201202,18722
201203,1424
201204,1490
201205,1700
201206,2581
201207,3988
201208,12674
201209,463
201210,5140
201211,213
201212,18832
201213,5773
201214,18177
201215,1344
201216,1579
201217,147
201218,1870
201219,612
201220,3238
201221,3281
201222,2501
201223,7840
201224,13645
201225,4868
201226,1588
201227,3092
201228,2086
201229,13308
201230,2129
201231,5672
201232,19797
201233,5298
201234,25542
201235,20652
201236,3326
201237,13807
201238,1196
201239,11241
201240,1218
201241,7295
201242,1549
201243,2349
201244,8262
201245,4734
201246,610
201247,23988
201248,502
201249,5002
201250,3985
201251,5284
201252,1904
201253,8073
201254,10254
201255,7722
201256,33442
201257,604
201258,10071
201259,3130
201260,35865
201261,4595
201262,822
201263,5259
201264,13804
201265,850
201266,343
201267,546
201268,1490
201269,4596
201270,1451
201271,6100
201272,8391
201273,514
201274,1361
201275,6589
201276,3230
201277,1098
201278,11587
201279,1841
201280,4704
201281,1193
201282,2430
201283,1694
201284,2616
201285,1413
201286,1252
201287,437
201288,1302
201289,299
201290,2001
201291,6552
201292,4289
201293,2333
201294,1668
201295,3376
201296,2339
201297,2415
201298,582
201299,1846
201300,26483
201301,4305
201302,12236
201303,2067
201304,10378
201305,3968
201306,7361
201307,1200
201308,4890
201309,3110
201310,12957
201311,6077
201312,28235
201313,37691
201314,1980
201315,1439
201316,2186
201317,4170
201318,8330
201319,2257
201320,5040
201321,589
201322,9004
201323,1190
201324,5855
201325,11125
201326,11515
201327,1496
201328,3926
201329,930
201330,16224
201331,2796
201332,7933
201333,16390
201334,1575
201335,15979
201336,544
201337,11538
201338,6040
201339,2198
201340,12736
201341,9326
201342,38024
201343,5880
201344,5536
201345,23498
201346,15837
201347,678
201348,632
201349,7541
201350,4179
201351,3749
201352,457
201353,525
201354,7417
201355,11381
201356,11952
201357,11127
201358,4511
201359,6411
201360,1947
201361,8040
201362,8913
201363,10792
201364,8748
201365,7992
201366,12653
201367,20509
201368,3575
201369,3526
201370,13056
201371,3440
201372,24459
201373,1286
201374,9613
201375,1303
201376,678
201377,6761
201378,2658
201379,13719
201380,1314
201381,1818
201382,15278
201383,3206
201384,417
201385,10972
201386,2610
201387,7441
201388,12027
201389,3370
201390,28135
201391,1098
201392,1810
201393,2537
201394,7071
201395,16203
201396,8779
201397,10322
201398,6179
201399,2821
201400,1621
201401,2954
201402,3093
201403,12872
201404,3179
201405,1698
201406,31442
201407,21284
201408,6954
201409,9811
201410,505
201411,2443
201412,9528
201413,17105
201414,5071
201415,1679
201416,1306
201417,879
201418,1181
201419,16403
201420,16354
201421,10376
201422,1254
201423,6739
201424,11836
201425,940
201426,1102
201427,3499
201428,4607
201429,2027
201430,9390
201431,10251
201432,1121
201433,2126
201434,594
201435,3307
201436,3204
201437,6579
201438,1471
201439,5969
201440,6129
201441,18101
201442,4108
201443,6787
201444,893
201445,700
201446,2311
201447,6886
201448,2558
201449,16482
201450,437
201451,663
201452,7837
201453,1067
201454,4337
201455,3123
201456,5247
201457,2963
201458,1213
201459,5132
201460,1175
201461,3913
201462,5470
201463,5398
201464,3982
201465,13851
201466,646
201467,3336
201468,6858
201469,3560
201470,5946
201471,1660
201472,811
201473,13103
201474,1104
201475,1876
201476,1640
201477,4065
201478,3000
201479,2559
201480,1275
201481,10251
201482,41900
201483,8254
201484,1461
201485,11962
201486,5326
201487,1001
201488,14915
201489,2870
201490,19907
201491,1090
201492,1856
201493,6105
201494,1100
201495,488
201496,1945
201497,23352
201498,4959
201499,1071
201500,11650
201501,15912
201502,10272
201503,1647
201504,12603
201505,989
201506,14676
201507,7134
201508,689
201509,5546
201510,580
201511,2504
201512,1951
201513,1742
201514,970
201515,3976
201516,766
201517,4389
201518,3124
201519,1555
201520,4807
201521,1267
201522,40371
201523,7064
201524,1213
201525,7947
201526,7202
201527,392
201528,5785
201529,2620
201530,18483
201531,16030
201532,5577
201533,13956
201534,6067
201535,18237
201536,1366
201537,1234
201538,780
201539,856
201540,23670
201541,646
201542,204
201543,16284
201544,218
201545,2616
201546,8209
201547,10914
201548,2623
201549,3232
201550,4164
201551,7548
201552,4694
201553,8684
201554,2878
201555,7992
201556,2835
201557,4299
201558,6815
201559,6131
201560,545
201561,1141
201562,3940
201563,1228
201564,933
201565,1667
201566,19934
201567,610
201568,920
201569,209
201570,4041
201571,604
201572,908
201573,2025
201574,515
201575,7734
201576,476
201577,9594
201578,6239
201579,6372
201580,1062
201581,1370
201582,1308
201583,3418
201584,1387
201585,2354
201586,359
201587,1487
201588,1798
201589,710
201590,335
201591,898
201592,25109
201593,1016
201594,1761
201595,7166
201596,1512
201597,4753
201598,429
201599,3474
201600,4796
201601,1484
201602,2386
201603,7413
201604,558
201605,4946
201606,5203
201607,113
201608,5100
201609,3271
201610,12204
201611,14354
201612,17029
201613,8637
201614,4616
201615,2966
201616,7970
201617,1868
201618,1594
201619,1180
201620,1367
201621,2870
201622,616
201623,2867
201624,2071
201625,2747
201626,7953
201627,12136
201628,7472
201629,30213
201630,7412
201631,6684
201632,1078
201633,3632
201634,9734
201635,9440
201636,9438
201637,7303
201638,4822
201639,1290
201640,2191
201641,11108
201642,11688
201643,413
201644,2847
201645,680
201646,11924
201647,2142
201648,272
201649,3697
201650,12166
201651,3970
201652,11960
201653,30726
201654,17934
201655,4573
201656,3216
201657,15028
201658,874
201659,3614
201660,13102
201661,5490
201662,4186
201663,1133
201664,2859
201665,689
201666,4611
201667,3725
201668,679
201669,666
201670,7713
201671,1235
201672,285
201673,7096
201674,508
201675,27274
201676,1550
201677,6986
201678,3353
201679,2648
201680,4800
201681,300
201682,2412
201683,1773
201684,1453
201685,727
201686,8530
201687,3612
201688,1836
201689,21554
201690,7172
201691,2173
201692,8831
201693,1522
201694,10076
201695,3495
201696,14953
201697,712
201698,3934
201699,309
201700,4238
201701,11988
201702,7225
201703,13985
201704,5442
201705,1539
201706,1743
201707,17664
201708,1728
201709,2028
201710,8766
201711,1504
201712,7555
201713,2885
201714,19000
201715,7345
201716,788
201717,12726
201718,36252
201719,1701
201720,9762
201721,2252
201722,6147
201723,804
201724,1246
201725,1373
201726,16661
201727,1040
201728,438
201729,3150
201730,1035
201731,11474
201732,4309
201733,14618
201734,979
201735,2866
201736,9345
201737,20316
201738,4461
201739,1380
201740,969
201741,169
201742,670
201743,1796
201744,1087
201745,1518
201746,1116
201747,4940
201748,3215
201749,11210
201750,1875
201751,6534
201752,5296
201753,1186
201754,9447
201755,13481
201756,5864
201757,3093
201758,2529
201759,1621
201760,1015
201761,18711
201762,4802
201763,833
201764,2911
201765,8110
201766,1852
201767,1389
201768,26571
201769,1433
201770,26796
201771,2459
201772,1452
201773,15165
201774,1033
201775,21495
201776,1071
201777,693
201778,1727
201779,3014
201780,25348
201781,4705
201782,706
201783,3620
201784,649
201785,8253
201786,739
201787,6477
201788,1537
201789,2011
201790,3468
201791,604
201792,2543
201793,1106
201794,464
201795,5639
201796,1007
201797,24420
201798,1344
201799,8186
201800,951
201801,689
201802,525
201803,2909
201804,5868
201805,4840
201806,2389
201807,4371
201808,3346
201809,226
201810,4915
201811,11815
201812,1306
201813,2669
201814,8435
201815,1303
201816,5298
201817,2435
201818,14016
201819,36680
201820,10771
201821,1285
201822,980
201823,20880
201824,3591
201825,8608
201826,1578
201827,2071
201828,6440
201829,22622
201830,2079
201831,2822
201832,1972
201833,704
201834,8054
201835,4984
201836,10838
201837,14219
201838,5622
201839,848
201840,30581
201841,5442
201842,6198
201843,8031
201844,19658
201845,2157
201846,24005
201847,3635
201848,1697
201849,2914
201850,1093
201851,2425
201852,1469
201853,8365
201854,445
201855,4731
201856,12827
201857,9885
201858,10446
201859,849
201860,1670
201861,6943
201862,6174
201863,518
201864,5231
201865,3868
201866,697
201867,1076
201868,7530
201869,5800
201870,9022
201871,14017
201872,6136
201873,23423
201874,535
201875,1977
201876,4403
201877,2341
201878,10240
201879,3553
201880,450
201881,2914
201882,4647
201883,1153
201884,2137
201885,42090
201886,840
201887,3415
201888,7435
201889,3181
201890,4969
201891,1698
201892,1213
201893,12550
201894,4413
201895,8265
201896,7167
201897,1408
201898,10200
201899,695
201900,641
201901,405
201902,907
201903,10598
201904,370
201905,1700
201906,10815
201907,824
201908,894
201909,2227
201910,6876
201911,2570
201912,1692
201913,1158
201914,3604
201915,2197
201916,4824
201917,1338
201918,6731
201919,4058
201920,1234
201921,1089
201922,17451
201923,1243
201924,401
201925,7070
201926,582
201927,20449
201928,2279
201929,489
201930,256
201931,19462
201932,8240
201933,2997
201934,9325
201935,33769
201936,2871
201937,10030
201938,10404
201939,54460
201940,1366
201941,3114
201942,11470
201943,1141
201944,1685
201945,6532
201946,1054
201947,17352
201948,3118
201949,715
201950,5980
201951,1601
201952,1591
201953,5600
201954,9390
201955,6882
201956,1896
201957,1438
201958,914
201959,1253
201960,14488
201961,5330
201962,1468
201963,2065
201964,10325
201965,6672
201966,1995
201967,1733
201968,3520
201969,6416
201970,13724
201971,4185
201972,15391
201973,2168
201974,8733
201975,2235
201976,4538
201977,3608
201978,10561
201979,3772
201980,676
201981,17221
201982,5281
201983,9819
201984,3103
201985,454
201986,3783
201987,1433
201988,4656
201989,3926
201990,43584
201991,6179
201992,1310
201993,2124
201994,775
201995,1704
201996,3581
201997,17166
201998,1123
201999,815
202000,3969
202001,9738
202002,4085
202003,352
202004,4335
202005,3475
202006,242
202007,4633
202008,2183
202009,1865
202010,5830
202011,3251
202012,289
202013,6774
202014,10851
202015,7678
202016,8157
202017,906
202018,739
202019,810
202020,1209
202021,5538
202022,1621
202023,3286
202024,16296
202025,1598
202026,5691
202027,3124
202028,2906
202029,188
202030,2998
202031,6210
202032,526
202033,2470
202034,5424
202035,52231
202036,3526
202037,1699
202038,3189
202039,4485
202040,8633
202041,44262
202042,7167
202043,1079
202044,8438
202045,1196
202046,3425
202047,2067
202048,697
202049,1744
202050,5564
202051,1493
202052,629
202053,2382
202054,1019
202055,9914
202056,1422
202057,4399
202058,4097
202059,987
202060,4675
202061,13764
202062,1250
202063,9645
202064,13570
202065,4015
202066,960
202067,2479
202068,750
202069,3259
202070,9333
202071,2544
202072,2228
202073,8817
202074,28736
202075,2293
202076,8240
202077,7413
202078,1889
202079,3039
202080,14459
202081,7277
202082,1742
202083,1122
202084,5842
202085,7567
202086,7611
202087,7454
202088,4850
202089,4893
202090,1845
202091,69
202092,1269
202093,623
202094,4865
202095,12190
202096,1486
202097,4358
202098,2376
202099,7278
202100,10461
202101,1966
202102,10108
202103,1366
202104,1232
202105,1370
202106,8767
202107,1693
202108,1398
202109,3418
202110,8999
202111,3401
202112,2434
202113,8991
202114,11882
202115,1243
202116,2287
202117,1744
202118,4167
202119,694
202120,9457
202121,33371
202122,2540
202123,2648
202124,1239
202125,1091
202126,2093
202127,5870
202128,14049
202129,541
202130,2275
202131,4335
202132,11269
202133,1586
202134,8756
202135,14925
202136,4164
202137,3473
202138,14730
202139,3309
202140,1458
202141,1793
202142,453
202143,4153
202144,1087
202145,3679
202146,1379
202147,1601
202148,106
202149,2966
202150,8062
202151,7007
202152,5379
202153,16304
202154,7143
202155,1397
202156,8663
202157,989
202158,458
202159,14681
202160,5538
202161,17865
202162,6673
202163,930
202164,2942
202165,2758
202166,6313
202167,255
202168,14285
202169,2302
202170,7317
202171,17264
202172,846
202173,9756
202174,276
202175,7224
202176,308
202177,4232
202178,10252
202179,16088
202180,1431
202181,2565
202182,1723
202183,601
202184,683
202185,2417
202186,2553
202187,2269
202188,17583
202189,1736
202190,6407
202191,2116
202192,9237
202193,6888
202194,6114
202195,5857
202196,39143
202197,15658
202198,2378
202199,867
202200,23007
202201,983
202202,1752
202203,2172
202204,3542
202205,7493
202206,4719
202207,15663
202208,5771
202209,2862
202210,2124
202211,18417
202212,6627
202213,6417
202214,1172
202215,10506
202216,2159
202217,520
202218,13943
202219,1137
202220,8809
202221,34273
202222,5277
202223,6057
202224,13982
202225,24247
202226,2164
202227,1413
202228,7771
202229,27143
202230,1157
202231,4755
202232,2699
202233,1989
202234,6938
202235,1537
202236,4159
202237,1721
202238,5072
202239,4333
202240,1405
202241,343
202242,1684
202243,4687
202244,5376
202245,1411
202246,5475
202247,6911
202248,600
202249,581
202250,1528
202251,8391
202252,4003
202253,9366
202254,7103
202255,10566
202256,1043
202257,4773
202258,9734
202259,558
202260,14641
202261,6385
202262,3176
202263,1336
202264,379
202265,14532
202266,2121
202267,9432
202268,7726
202269,10075
202270,35413
202271,820
202272,3711
202273,569
202274,708
202275,3827
202276,1413
202277,9318
202278,861
202279,2392
202280,757
202281,1019
202282,7145
202283,1128
202284,1608
202285,17780
202286,5074
202287,1282
202288,1129
202289,2766
202290,5626
202291,795
202292,150
202293,1501
202294,2324
202295,4640
202296,907
202297,4884
202298,379
202299,677
202300,14944
202301,2715
202302,3418
202303,1129
202304,5004
202305,6091
202306,8927
202307,425
202308,190
202309,3072
202310,16071
202311,4897
202312,8521
202313,2626
202314,662
202315,8584
202316,3424
202317,608
202318,19639
202319,1855
202320,453
202321,2323
202322,15636
202323,2355
202324,3536
202325,17031
202326,1448
202327,15997
202328,11159
202329,412
202330,272
202331,31208
202332,44164
202333,5683
202334,584
202335,5073
202336,15159
202337,461
202338,1054
202339,4730
202340,733
202341,6328
202342,992
202343,4843
202344,16352
202345,3110
202346,8945
202347,9019
202348,10473
202349,15555
202350,7225
202351,27414
202352,7351
202353,1644
202354,17131
202355,15585
202356,1067
202357,2096
202358,606
202359,2659
202360,17361
202361,3085
202362,2672
202363,2330
202364,2107
202365,19164
202366,1373
202367,9602
202368,255
202369,5903
202370,896
202371,3493
202372,4333
202373,762
202374,9911
202375,2253
202376,1970
202377,6347
202378,2393
202379,2384
202380,4188
202381,12075
202382,5345
202383,7948
202384,17190
202385,11107
202386,10471
202387,1094
202388,15758
202389,1478
202390,5145
202391,3696
202392,978
202393,1377
202394,3342
