SaleID,price
200218,10282
200219,1222
200220,2745
200221,7728
200222,2235
200223,787
200224,11609
200225,3275
200226,1216
200227,8996
200228,229
200229,7267
200230,9570
200231,4889
200232,998
200233,7947
200234,503
200235,8366
200236,12876
200237,4813
200238,6903
200239,8986
200240,26174
200241,10756
200242,3887
200243,2781
200244,6525
200245,4112
200246,4645
200247,1506
200248,362
200249,10063
200250,30063
200251,9970
200252,811
200253,8445
200254,10835
200255,6942
200256,2728
200257,9514
200258,3889
200259,7836
200260,1397
200261,4013
200262,2667
200263,8860
200264,6938
200265,5609
200266,1432
200267,14572
200268,7660
200269,3934
200270,9107
200271,2952
200272,3190
200273,18208
200274,403
200275,13791
200276,2203
200277,3215
200278,1422
200279,9853
200280,3159
200281,827
200282,13129
200283,6474
200284,383
200285,5229
200286,3216
200287,11593
200288,12371
200289,3066
200290,6975
200291,9850
200292,2293
200293,9277
200294,6319
200295,1888
200296,2859
200297,7950
200298,1353
200299,4691
200300,5494
200301,5845
200302,1492
200303,6109
200304,2898
200305,4232
200306,1595
200307,15287
200308,1649
200309,1076
200310,1109
200311,1271
200312,11200
200313,1719
200314,3993
200315,960
200316,40065
200317,2739
200318,391
200319,10153
200320,3162
200321,27194
200322,14545
200323,1346
200324,24380
200325,5890
200326,2485
200327,28146
200328,523
200329,7693
200330,1704
200331,1598
200332,12084
200333,1164
200334,602
200335,1634
200336,1429
200337,1232
200338,1896
200339,13758
200340,28087
200341,2648
200342,6238
200343,1791
200344,5652
200345,6462
200346,1258
200347,11165
200348,10054
200349,752
200350,9683
200351,2374
200352,712
200353,1659
200354,3577
200355,726
200356,4867
200357,2187
200358,3095
200359,8749
200360,16009
200361,1746
200362,2122
200363,1366
200364,7580
200365,10180
200366,1146
200367,6439
200368,6068
200369,5399
200370,874
200371,10774
200372,1032
200373,1173
200374,1085
200375,1266
200376,2573
200377,1745
200378,1452
200379,1951
200380,743
200381,3886
200382,32126
200383,2158
200384,2720
200385,759
200386,1134
200387,4245
200388,7560
200389,7509
200390,340
200391,3050
200392,905
200393,2934
200394,3986
200395,358
200396,2997
200397,1118
200398,2294
200399,787
200400,2144
200401,4985
200402,1860
200403,3917
200404,670
200405,788
200406,2932
200407,1715
200408,6786
200409,11270
200410,8386
200411,1557
200412,20828
200413,11270
200414,4535
200415,9271
200416,8080
200417,2052
200418,1120
200419,18608
200420,19584
200421,1180
200422,1577
200423,979
200424,49954
200425,9093
200426,3897
200427,19125
200428,1235
200429,4746
200430,3878
200431,2710
200432,4019
200433,16116
200434,579
200435,5219
200436,10039
200437,847
200438,202
200439,1221
200440,1506
200441,1035
200442,1245
200443,5916
200444,1296
200445,3141
200446,3330
200447,7419
200448,13046
200449,1175
200450,2348
200451,982
200452,2905
200453,3178
200454,1044
200455,8877
200456,1171
200457,1484
200458,671
200459,4148
200460,3074
200461,3726
200462,5539
200463,8278
200464,1277
200465,9560
200466,2243
200467,2552
200468,2210
200469,274
200470,9079
200471,512
200472,9513
200473,46627
200474,1902
200475,4099
200476,12133
200477,5150
200478,5064
200479,1117
200480,6582
200481,1665
200482,1579
200483,2775
200484,2404
200485,4795
200486,5419
200487,8888
200488,1172
200489,5751
200490,8867
200491,8615
200492,18024
200493,117
200494,2434
200495,5276
200496,353
200497,516
200498,16317
200499,701
200500,6285
200501,4131
200502,1895
200503,429
200504,2516
200505,5713
200506,142
200507,3825
200508,2026
200509,1199
200510,9061
200511,10041
200512,25702
200513,13835
200514,11739
200515,627
200516,21665
200517,8601
200518,2443
200519,13452
200520,1576
200521,22470
200522,126
200523,4460
200524,8817
200525,481
200526,379
200527,4045
200528,3707
200529,735
200530,7557
200531,14371
200532,1632
200533,19006
200534,1248
200535,312
200536,1047
200537,857
200538,3409
200539,7029
200540,2616
200541,2739
200542,2318
200543,4015
200544,521
200545,3593
200546,5524
200547,4405
200548,3876
200549,13669
200550,19370
200551,382
200552,11124
200553,241
200554,12318
200555,2340
200556,3906
200557,12025
200558,6462
200559,1352
200560,2885
200561,4207
200562,19675
200563,6026
200564,10882
200565,27016
200566,7965
200567,1811
200568,8391
200569,138
200570,1974
200571,3592
200572,10714
200573,17055
200574,965
200575,1467
200576,981
200577,851
200578,21792
200579,272
200580,5807
200581,1472
200582,6307
200583,985
200584,17549
200585,7304
200586,4261
200587,1563
200588,3780
200589,2317
200590,345
200591,11395
200592,4124
200593,10058
200594,9459
200595,447
200596,3842
200597,22406
200598,11751
200599,3514
200600,7176
200601,8619
200602,10105
200603,30930
200604,10062
200605,1422
200606,4634
200607,7612
200608,9240
200609,524
200610,7715
200611,12182
200612,10068
200613,998
200614,712
200615,888
200616,2884
200617,1126
200618,3943
200619,214
200620,2508
200621,11187
200622,4881
200623,18494
200624,1096
200625,817
200626,2786
200627,7650
200628,5435
200629,7649
200630,1842
200631,13474
200632,1597
200633,5504
200634,2309
200635,4985
200636,17392
200637,18018
200638,1558
200639,2201
200640,1110
200641,2839
200642,945
200643,6830
200644,21711
200645,2556
200646,7552
200647,9974
200648,62
200649,5932
200650,5711
200651,4692
200652,586
200653,6473
200654,2848
200655,13446
200656,1607
200657,4570
200658,7778
200659,3311
200660,6629
200661,9202
200662,2016
200663,1413
200664,1826
200665,5728
200666,1900
200667,12550
200668,19661
200669,1696
200670,8695
200671,1283
200672,1004
200673,13485
200674,5775
200675,5918
200676,5361
200677,9365
200678,2097
200679,1828
200680,6484
200681,3215
200682,3009
200683,84
200684,374
200685,1635
200686,2965
200687,3304
200688,592
200689,10745
200690,1731
200691,7539
200692,4027
200693,6487
200694,454
200695,353
200696,7417
200697,3931
200698,28838
200699,668
200700,1758
200701,6602
200702,756
200703,7657
200704,696
200705,1172
200706,4087
200707,2169
200708,783
200709,2325
200710,649
200711,5316
200712,11906
200713,9492
200714,1545
200715,33078
200716,1627
200717,1431
200718,4996
200719,3620
200720,2939
200721,1772
200722,2232
200723,4164
200724,949
200725,1909
200726,325
200727,350
200728,3743
200729,3865
200730,1561
200731,4963
200732,901
200733,6281
200734,2257
200735,1075
200736,16831
200737,7895
200738,2042
200739,400
200740,7060
200741,2488
200742,7069
200743,7636
200744,2240
200745,3946
200746,1361
200747,1293
200748,40672
200749,817
200750,13739
200751,6547
200752,3120
200753,3409
200754,2286
200755,3138
200756,4355
200757,3605
200758,2186
200759,928
200760,17412
200761,3365
200762,2495
200763,2559
200764,755
200765,13921
200766,1087
200767,1100
200768,958
200769,13202
200770,335
200771,4067
200772,2736
200773,5339
200774,12732
200775,2607
200776,2858
200777,3832
200778,1811
200779,3862
200780,894
200781,4787
200782,672
200783,38373
200784,1290
200785,1623
200786,5017
200787,4111
200788,9293
200789,662
200790,3350
200791,4308
200792,3718
200793,4183
200794,17977
200795,3966
200796,228
200797,4556
200798,5244
200799,21671
200800,2023
200801,324
200802,242
200803,2199
200804,3937
200805,8132
200806,5441
200807,553
200808,3099
200809,1745
200810,3037
200811,901
200812,4314
200813,21141
200814,1156
200815,1555
200816,11260
200817,638
200818,6218
200819,5932
200820,958
200821,3768
200822,6827
200823,3796
200824,532
200825,11779
200826,1167
200827,2588
200828,11350
200829,12475
200830,8082
200831,4122
200832,6269
200833,978
200834,1704
200835,1797
200836,1957
200837,3564
200838,1521
200839,5685
200840,3860
200841,7936
200842,3118
200843,3522
200844,8357
200845,717
200846,5956
200847,3677
200848,946
200849,12316
200850,1094
200851,9125
200852,1660
200853,6996
200854,12464
200855,3576
200856,3921
200857,947
200858,18426
200859,2167
200860,7222
200861,1633
200862,12042
200863,2720
200864,917
200865,27883
200866,8014
200867,4632
200868,2648
200869,895
200870,12849
200871,1902
200872,9434
200873,819
200874,1341
200875,3361
200876,5622
200877,3215
200878,9102
200879,609
200880,210
200881,498
200882,9518
200883,7229
200884,1404
200885,2100
200886,7921
200887,1400
200888,1179
200889,2408
200890,1753
200891,868
200892,5574
200893,1476
200894,921
200895,6268
200896,3524
200897,1779
200898,13338
200899,4276
200900,5822
200901,3061
200902,16380
200903,408
200904,969
200905,2142
200906,9527
200907,1217
200908,765
200909,193
200910,1916
200911,629
200912,3882
200913,5275
200914,4857
200915,3098
200916,1759
200917,15357
200918,857
200919,3905
200920,1266
200921,5917
200922,832
200923,15216
200924,1263
200925,7985
200926,774
200927,300
200928,5346
200929,983
200930,13195
200931,2010
200932,1092
200933,18368
200934,7551
200935,2124
200936,5841
200937,28865
200938,10691
200939,3800
200940,3091
200941,346
200942,869
200943,1988
200944,18628
200945,1811
200946,1335
200947,873
200948,8557
200949,18031
200950,5152
200951,7621
200952,12661
200953,1984
200954,1315
200955,19983
200956,4727
200957,2874
200958,1459
200959,1132
200960,3286
200961,4299
200962,8960
200963,1101
200964,2371
200965,6283
200966,1784
200967,4531
200968,3966
200969,3602
200970,13491
200971,1185
200972,4222
200973,10325
200974,16910
200975,3319
200976,31502
200977,12439
200978,2324
200979,664
200980,9567
200981,1578
200982,6358
200983,1053
200984,802
200985,24755
200986,14255
200987,1213
200988,326
200989,1342
200990,812
200991,1279
200992,2710
200993,479
200994,3030
200995,1351
200996,6425
200997,633
200998,1544
200999,8883
201000,4421
201001,7823
201002,17466
201003,14485
201004,423
201005,817
201006,5317
201007,1570
201008,5998
201009,2827
201010,8837
201011,12310
201012,3871
201013,9660
201014,2782
201015,5514
201016,1734
201017,2763
201018,2441
201019,12152
201020,7640
201021,2116
201022,7370
201023,33636
201024,6144
201025,2682
201026,5368
201027,3799
201028,3758
201029,1756
201030,6726
201031,15200
201032,532
201033,9191
201034,413
201035,4636
201036,1083
201037,1811
201038,1466
201039,4310
201040,1522
201041,489
201042,3387
201043,816
201044,6194
201045,3910
201046,2306
201047,885
201048,7311
201049,631
201050,6416
201051,1409
201052,4266
201053,797
201054,2880
201055,4028
201056,2714
201057,1877
201058,8933
201059,10078
201060,472
201061,11319
201062,2977
201063,24046
201064,1942
201065,1148
201066,1172
201067,16672
201068,13383
201069,2525
201070,25005
201071,490
201072,2507
201073,2663
201074,22039
201075,3703
201076,1539
201077,7611
201078,2146
201079,9359
201080,3008
201081,17826
201082,5434
201083,1166
201084,920
201085,1514
201086,11787
201087,1443
201088,6929
201089,6545
201090,7692
201091,527
201092,6939
201093,1622
201094,5511
201095,2182
201096,2948
201097,390
201098,4904
201099,472
201100,1895
201101,8296
201102,2689
201103,3897
201104,2644
201105,5640
201106,826
201107,988
201108,1928
201109,7030
201110,3432
201111,4102
201112,10939
201113,7180
201114,4927
201115,22238
201116,958
201117,801
201118,1550
201119,4869
201120,3433
201121,2648
201122,8641
201123,6739
201124,12114
201125,1320
201126,334
201127,11144
201128,7106
201129,21013
201130,3655
201131,3068
201132,4763
201133,1446
201134,7346
201135,1977
201136,5479
201137,681
201138,444
201139,5035
201140,12193
201141,596
201142,1740
201143,7675
201144,2355
201145,7916
201146,3548
201147,3051
201148,1881
201149,749
201150,4096
201151,11011
201152,1429
201153,1835
201154,6961
201155,4139
201156,1278
201157,1049
201158,1391
201159,1626
201160,650
201161,2827
201162,788
201163,8718
201164,2022
201165,988
201166,3130
201167,1007
201168,900
201169,1750
201170,13048
201171,7192
201172,13602
201173,14544
201174,498
201175,1475
201176,2094
201177,1569
201178,4060
201179,889
201180,2026
201181,14360
201182,689
201183,3316
201184,2524
201185,2917
201186,765
201187,13530
201188,4535
201189,28167
201190,2379
201191,10003
201192,4265
201193,1083
201194,450
201195,3928
201196,7932
201197,5790
201198,4970
201199,923
201200,4942
201201,191
201202,20118
201203,1257
201204,2684
201205,2233
201206,2843
201207,3861
201208,11284
201209,406
201210,6645
201211,226
201212,21591
201213,7046
201214,21802
201215,1367
201216,1493
201217,0
201218,2005
201219,670
201220,3354
201221,3374
201222,3922
201223,9900
201224,14629
201225,4434
201226,1011
201227,3224
201228,2028
201229,13113
201230,3258
201231,5276
201232,16262
201233,4969
201234,28621
201235,21390
201236,2631
201237,14916
201238,1266
201239,10472
201240,1123
201241,7388
201242,1403
201243,2531
201244,8517
201245,3635
201246,573
201247,23741
201248,477
201249,7347
201250,4002
201251,5349
201252,1206
201253,7017
201254,7978
201255,8791
201256,28812
201257,1164
201258,9341
201259,3076
201260,45306
201261,5638
201262,807
201263,5655
201264,16174
201265,1049
201266,355
201267,684
201268,1663
201269,6668
201270,1609
201271,6017
201272,6920
201273,575
201274,1408
201275,6476
201276,3131
201277,1088
201278,11127
201279,4752
201280,3858
201281,1152
201282,2648
201283,1569
201284,2804
201285,1404
201286,1596
201287,363
201288,1452
201289,423
201290,2294
201291,6175
201292,4537
201293,3189
201294,3145
201295,5009
201296,2741
201297,2230
201298,282
201299,1677
201300,22159
201301,4116
201302,14332
201303,2410
201304,9036
201305,4584
201306,8624
201307,1055
201308,4120
201309,3250
201310,13463
201311,5061
201312,30226
201313,31029
201314,2746
201315,1488
201316,2260
201317,5695
201318,8854
201319,2256
201320,4539
201321,916
201322,9041
201323,6433
201324,6111
201325,9083
201326,10915
201327,1647
201328,4094
201329,1035
201330,17464
201331,3847
201332,8142
201333,15465
201334,1681
201335,15616
201336,547
201337,9501
201338,5643
201339,2398
201340,13097
201341,9617
201342,39783
201343,4516
201344,8332
201345,28229
201346,16792
201347,473
201348,756
201349,7876
201350,3845
201351,3487
201352,486
201353,837
201354,7107
201355,10063
201356,11707
201357,7385
201358,4189
201359,5478
201360,1788
201361,10143
201362,10048
201363,9497
201364,8324
201365,8775
201366,13329
201367,18313
201368,2937
201369,5052
201370,14621
201371,3762
201372,23911
201373,1367
201374,8762
201375,1320
201376,969
201377,6100
201378,2845
201379,14744
201380,985
201381,2134
201382,15251
201383,2730
201384,461
201385,7778
201386,4158
201387,7430
201388,10764
201389,3060
201390,36818
201391,377
201392,2199
201393,2066
201394,8046
201395,17334
201396,10004
201397,10283
201398,6236
201399,2483
201400,1652
201401,3175
201402,3431
201403,11956
201404,3927
201405,1876
201406,28878
201407,24299
201408,8635
201409,9848
201410,565
201411,2297
201412,6281
201413,20264
201414,7911
201415,1759
201416,1356
201417,1007
201418,1087
201419,13943
201420,17470
201421,10808
201422,1092
201423,8659
201424,11083
201425,1103
201426,1048
201427,3668
201428,4557
201429,2145
201430,11539
201431,10543
201432,942
201433,2038
201434,527
201435,3742
201436,3840
201437,5802
201438,1857
201439,6165
201440,6146
201441,16119
201442,4334
201443,8297
201444,583
201445,396
201446,2653
201447,7421
201448,2678
201449,14778
201450,466
201451,653
201452,8225
201453,1015
201454,3488
201455,3838
201456,4278
201457,3032
201458,1169
201459,4816
201460,1555
201461,3694
201462,6728
201463,4914
201464,4619
201465,12585
201466,694
201467,3030
201468,7327
201469,2855
201470,5409
201471,1248
201472,196
201473,14780
201474,1176
201475,1778
201476,1642
201477,4338
201478,2997
201479,2818
201480,1382
201481,11569
201482,41407
201483,10024
201484,1258
201485,12125
201486,5059
201487,1113
201488,14269
201489,3399
201490,21553
201491,1159
201492,1949
201493,5933
201494,1195
201495,417
201496,1928
201497,18360
201498,6048
201499,1395
201500,13520
201501,27957
201502,10037
201503,1688
201504,10560
201505,982
201506,15464
201507,6665
201508,533
201509,5789
201510,616
201511,2855
201512,1702
201513,1452
201514,728
201515,3486
201516,802
201517,4139
201518,3584
201519,1842
201520,4207
201521,1487
201522,45025
201523,9467
201524,1834
201525,7133
201526,6323
201527,406
201528,7173
201529,2618
201530,15707
201531,19881
201532,4685
201533,14212
201534,5170
201535,19208
201536,1387
201537,875
201538,560
201539,788
201540,26129
201541,853
201542,84
201543,18922
201544,189
201545,1907
201546,7383
201547,9651
201548,2742
201549,4159
201550,4199
201551,6285
201552,4881
201553,9800
201554,3278
201555,7309
201556,3040
201557,3958
201558,6853
201559,6396
201560,676
201561,915
201562,7167
201563,1523
201564,1008
201565,2106
201566,17428
201567,805
201568,530
201569,133
201570,3334
201571,760
201572,944
201573,1882
201574,419
201575,8878
201576,554
201577,9399
201578,6781
201579,5825
201580,1054
201581,1117
201582,1449
201583,3174
201584,1552
201585,2336
201586,404
201587,1426
201588,538
201589,786
201590,186
201591,846
201592,21192
201593,957
201594,1504
201595,6746
201596,1545
201597,5114
201598,469
201599,4516
201600,3836
201601,1409
201602,2221
201603,8384
201604,494
201605,4125
201606,4053
201607,181
201608,9723
201609,3517
201610,13517
201611,15602
201612,29106
201613,8930
201614,4427
201615,3048
201616,7568
201617,1952
201618,1544
201619,1211
201620,2191
201621,3093
201622,657
201623,2591
201624,1996
201625,2392
201626,7857
201627,12026
201628,7585
201629,27134
201630,6782
201631,9158
201632,1296
201633,3554
201634,10794
201635,8611
201636,8540
201637,9093
201638,4536
201639,1088
201640,2717
201641,12602
201642,12162
201643,244
201644,2736
201645,691
201646,11448
201647,2441
201648,292
201649,3616
201650,13181
201651,7552
201652,12879
201653,36830
201654,15334
201655,3777
201656,4158
201657,14361
201658,962
201659,3802
201660,10255
201661,4591
201662,3339
201663,1040
201664,2730
201665,789
201666,2663
201667,4020
201668,727
201669,1070
201670,7349
201671,1220
201672,83
201673,6224
201674,587
201675,55779
201676,1457
201677,8147
201678,6169
201679,2188
201680,4955
201681,361
201682,4786
201683,1735
201684,1580
201685,550
201686,13365
201687,3756
201688,2974
201689,23460
201690,7960
201691,2340
201692,8169
201693,1933
201694,9986
201695,4527
201696,16189
201697,822
201698,2697
201699,783
201700,4762
201701,11943
201702,7525
201703,14832
201704,5129
201705,1826
201706,1640
201707,27762
201708,1499
201709,2554
201710,11366
201711,1281
201712,11043
201713,3364
201714,21196
201715,6770
201716,874
201717,12864
201718,35221
201719,1906
201720,9334
201721,2577
201722,6861
201723,759
201724,1145
201725,1522
201726,15332
201727,1046
201728,523
201729,1951
201730,1155
201731,12093
201732,4651
201733,14767
201734,765
201735,2365
201736,9507
201737,21365
201738,4010
201739,1474
201740,465
201741,132
201742,620
201743,1406
201744,1212
201745,1501
201746,1258
201747,4443
201748,3537
201749,11694
201750,1940
201751,8546
201752,5044
201753,1152
201754,10702
201755,17332
201756,5985
201757,2769
201758,2564
201759,1783
201760,1107
201761,18944
201762,4658
201763,2063
201764,3390
201765,7076
201766,1460
201767,956
201768,19857
201769,1440
201770,21140
201771,2470
201772,1391
201773,11593
201774,1206
201775,17794
201776,1082
201777,696
201778,2285
201779,3209
201780,22554
201781,3444
201782,962
201783,3520
201784,708
201785,9791
201786,871
201787,6164
201788,1769
201789,1938
201790,4165
201791,1628
201792,2238
201793,1713
201794,387
201795,6367
201796,1138
201797,25352
201798,1297
201799,8571
201800,961
201801,912
201802,227
201803,3163
201804,6590
201805,4163
201806,2337
201807,3857
201808,3799
201809,289
201810,3916
201811,13950
201812,2688
201813,3000
201814,7851
201815,1386
201816,4486
201817,3084
201818,12996
201819,35361
201820,10806
201821,1198
201822,918
201823,23329
201824,3239
201825,6595
201826,1541
201827,3074
201828,5516
201829,29587
201830,1358
201831,3196
201832,1591
201833,784
201834,7584
201835,4918
201836,11808
201837,12895
201838,5257
201839,690
201840,33605
201841,7102
201842,6595
201843,10594
201844,21638
201845,2115
201846,23581
201847,3121
201848,1490
201849,2920
201850,1243
201851,2775
201852,1561
201853,9786
201854,664
201855,4489
201856,13293
201857,11994
201858,11397
201859,424
201860,1589
201861,5965
201862,6218
201863,554
201864,6794
201865,4362
201866,893
201867,1179
201868,7143
201869,5063
201870,8633
201871,16764
201872,4533
201873,25842
201874,292
201875,2245
201876,4436
201877,2627
201878,9257
201879,3723
201880,508
201881,3015
201882,5079
201883,1067
201884,8855
201885,46815
201886,854
201887,3472
201888,7427
201889,2955
201890,4108
201891,2106
201892,1337
201893,18052
201894,3471
201895,6999
201896,7934
201897,1495
201898,12373
201899,650
201900,660
201901,439
201902,676
201903,8949
201904,415
201905,983
201906,10203
201907,760
201908,870
201909,2138
201910,5915
201911,2906
201912,1720
201913,1332
201914,4207
201915,2363
201916,5096
201917,1500
201918,6165
201919,3974
201920,1228
201921,1105
201922,17888
201923,1392
201924,447
201925,7423
201926,599
201927,22566
201928,2450
201929,522
201930,270
201931,16045
201932,8280
201933,4988
201934,9939
201935,30972
201936,2091
201937,9937
201938,9450
201939,46940
201940,1399
201941,2936
201942,8431
201943,1220
201944,1890
201945,6646
201946,1213
201947,20840
201948,2958
201949,779
201950,4406
201951,1559
201952,1633
201953,6596
201954,14680
201955,6910
201956,1437
201957,1490
201958,1056
201959,1423
201960,13888
201961,5864
201962,1317
201963,2165
201964,12092
201965,5810
201966,2197
201967,1790
201968,4201
201969,6999
201970,11089
201971,4191
201972,15850
201973,2388
201974,10950
201975,1898
201976,5896
201977,3581
201978,11450
201979,3428
201980,547
201981,15550
201982,9472
201983,8140
201984,2732
201985,563
201986,4100
201987,3997
201988,4206
201989,3665
201990,67276
201991,7115
201992,1753
201993,1945
201994,829
201995,1761
201996,4071
201997,17626
201998,1181
201999,829
202000,5068
202001,10323
202002,3737
202003,278
202004,4793
202005,3006
202006,109
202007,7556
202008,2071
202009,1447
202010,5298
202011,3388
202012,270
202013,6976
202014,11302
202015,7375
202016,11588
202017,1425
202018,869
202019,895
202020,1282
202021,6717
202022,1229
202023,3949
202024,17776
202025,1019
202026,8572
202027,6045
202028,1714
202029,191
202030,3621
202031,7039
202032,439
202033,2219
202034,5094
202035,53967
202036,3328
202037,1819
202038,2973
202039,4297
202040,7153
202041,64069
202042,7419
202043,815
202044,5911
202045,1273
202046,2962
202047,2034
202048,699
202049,1850
202050,4614
202051,1541
202052,0
202053,2662
202054,1184
202055,6918
202056,1717
202057,4324
202058,4222
202059,877
202060,4554
202061,14981
202062,1286
202063,9216
202064,12583
202065,4245
202066,1014
202067,2421
202068,847
202069,3059
202070,7596
202071,2350
202072,2489
202073,8150
202074,26864
202075,1960
202076,8053
202077,7436
202078,1934
202079,2937
202080,11669
202081,7252
202082,1454
202083,1217
202084,5209
202085,5779
202086,7094
202087,6068
202088,3994
202089,3566
202090,1943
202091,134
202092,1331
202093,550
202094,4745
202095,13046
202096,1503
202097,4051
202098,2096
202099,8334
202100,9847
202101,1879
202102,10155
202103,1689
202104,1167
202105,1464
202106,7438
202107,1692
202108,1412
202109,3540
202110,9246
202111,3078
202112,4983
202113,9113
202114,14471
202115,1008
202116,2022
202117,735
202118,7077
202119,733
202120,5790
202121,46091
202122,2351
202123,3670
202124,1278
202125,1127
202126,1798
202127,6041
202128,11296
202129,582
202130,2257
202131,4389
202132,10173
202133,1721
202134,8934
202135,14271
202136,3141
202137,4670
202138,13043
202139,3051
202140,1828
202141,1194
202142,682
202143,5462
202144,988
202145,3753
202146,1417
202147,1788
202148,153
202149,3351
202150,6999
202151,6824
202152,6158
202153,12223
202154,7108
202155,1558
202156,6474
202157,1142
202158,394
202159,13043
202160,5635
202161,18233
202162,9797
202163,990
202164,2702
202165,3261
202166,5822
202167,243
202168,10011
202169,2600
202170,5796
202171,19005
202172,710
202173,10426
202174,320
202175,7257
202176,387
202177,2523
202178,14995
202179,16129
202180,1539
202181,2691
202182,1449
202183,1171
202184,937
202185,2548
202186,2542
202187,2112
202188,20177
202189,1998
202190,4559
202191,1773
202192,8784
202193,6944
202194,6125
202195,5464
202196,40108
202197,13167
202198,2477
202199,837
202200,48202
202201,961
202202,1802
202203,3007
202204,3426
202205,6761
202206,4819
202207,16321
202208,5526
202209,2932
202210,2248
202211,18705
202212,6333
202213,5609
202214,1317
202215,12432
202216,2367
202217,450
202218,14457
202219,937
202220,7495
202221,39017
202222,5812
202223,6994
202224,14556
202225,24588
202226,2196
202227,1389
202228,7415
202229,22197
202230,496
202231,5257
202232,2402
202233,1862
202234,5362
202235,1461
202236,3749
202237,1889
202238,4487
202239,4763
202240,1494
202241,245
202242,1645
202243,3839
202244,3174
202245,1377
202246,6415
202247,6862
202248,628
202249,936
202250,1358
202251,12738
202252,4540
202253,9316
202254,6161
202255,12009
202256,1190
202257,5776
202258,10728
202259,499
202260,12415
202261,5922
202262,2968
202263,1461
202264,429
202265,17259
202266,2182
202267,9810
202268,6610
202269,9517
202270,30761
202271,863
202272,3718
202273,442
202274,894
202275,4289
202276,1933
202277,8518
202278,905
202279,2592
202280,613
202281,991
202282,7300
202283,1402
202284,1717
202285,14157
202286,5219
202287,1439
202288,1221
202289,3230
202290,6026
202291,613
202292,307
202293,1898
202294,2078
202295,3931
202296,1034
202297,7146
202298,475
202299,613
202300,16675
202301,2725
202302,3142
202303,1433
202304,8187
202305,5510
202306,7450
202307,441
202308,167
202309,5734
202310,16772
202311,5329
202312,7203
202313,2175
202314,570
202315,8838
202316,3045
202317,645
202318,17698
202319,1590
202320,541
202321,3907
202322,19534
202323,4419
202324,3568
202325,14548
202326,1735
202327,16880
202328,8281
202329,393
202330,359
202331,37813
202332,32287
202333,7639
202334,609
202335,5419
202336,13991
202337,629
202338,1071
202339,3697
202340,567
202341,5991
202342,2785
202343,3680
202344,17009
202345,3410
202346,7513
202347,8544
202348,10983
202349,16900
202350,7304
202351,24046
202352,6958
202353,2215
202354,17156
202355,14960
202356,815
202357,2103
202358,749
202359,2560
202360,19550
202361,3034
202362,1924
202363,2505
202364,2042
202365,19673
202366,1435
202367,9569
202368,328
202369,5778
202370,900
202371,4078
202372,4762
202373,679
202374,14935
202375,2281
202376,1984
202377,6933
202378,2672
202379,1785
202380,4285
202381,15827
202382,5085
202383,11353
202384,17436
202385,13391
202386,11630
202387,1065
202388,14252
202389,1617
202390,4709
202391,3775
202392,1010
202393,1634
